cod_un_negocio,cod_pedido,cod_material,cod_material_pai,apresentacao_combo,dt_venda,dt_hora_venda,cod_ciclo,des_ciclo,marca_ind,categoria_final_nivel1,uf,regiao,des_cidade,vlr_receita_bruta_omni,vlr_receita_faturada,vlr_venda_pago,vlr_venda_desconto,status_oms,flg_faturada,flg_aprovada,des_canal_venda_final,fonte_de_trafego_nivel_1,des_midia_canal,des_cupom,flg_pedidos_cd,flg_pedidos_pickup,cpf_hash,cpf_consumidor_full
UN-0,PED-1080430393605982047,SKU-9143225213902316857,PAI-9143225213902316857,individual,2022-06-28,2022-06-28T11:21:59,202209,SEM INFO,MARCA-17,CAT-16,SP,SUDESTE,São Bernardo do Campo,0,0,0,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-244,1,,613286361ca7362ad5e58fad6e83764f,23605982047
UN-6,PED-8299623700778576569,SKU-7416483916254087003,PAI-7416483916254087003,INDIVIDUAL,2022-05-20,2022-05-20T08:37:25,202207,REGULAR,MARCA-7,CAT-13,MS,CENTRO OESTE,Campo Grande,,81.58,81.58,40.74,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-313,,1,f98cc5507009b9f53d8a0958ac12e7d6,20778576569
UN-6,PED-251460368385415011,SKU-2936423980646846168,PAI-2936423980646846168,INDIVIDUAL,2022-02-25,2022-02-25T10:25:12,202203,REGULAR,MARCA-4,CAT-15,SP,SUDESTE,Diadema,0,18.94,18.94,4.75,1. Faturado,1,1,App,1. Pagos,facebook,CUPOM-313,1,,901f85541f94437bad0745059568056d,18385415011
UN-6,PED-1694964207829813888,SKU-8098156242671804831,PAI-8098156242671804831,INDIVIDUAL,2022-12-13,2022-12-13T16:02:16,202217,NATAL,MARCA-20,CAT-16,SP,SUDESTE,São Paulo,0,0,0,57.53,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-167,1,,239b94589a0d0135288e9da2d9488cd9,67829813888
UN-6,PED-1067974825541098039,SKU-5622911890415282733,PAI-3310153200354091846,COMBO,2022-09-11,2022-09-11T12:10:29,202213,REGULAR,MARCA-9,CAT-3,RS,SUL,Canoas,0,35.06,35.06,0.87,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,1,,2e052cad4177132c4df64519db18837d,95541098039
UN-9,PED-4161064451819168109,SKU-4471172401538997875,PAI-2667163211537729912,COMBO,2022-08-25,2022-08-25T21:46:43,202210,REGULAR,MARCA-19,CAT-13,RJ,SUDESTE,Rio de Janeiro,0,12.95,12.95,17.94,1. Faturado,1,1,Site,5. Outros,,CUPOM-494,1,,61b00fe51ce482ed8cec9b20f411e556,51819168109
UN-6,PED-2118158564976413151,SKU-5406940303085407857,PAI-5406940303085407857,INDIVIDUAL,2022-08-21,2022-08-21T18:57:41,202212,REGULAR,MARCA-46,CAT-13,GO,CENTRO OESTE,Luziânia,0,45.89,45.89,0.84,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,9911ce6f049965bc122cc6c14d2e8d85,24976413151
UN-6,PED-369680682859007134,SKU-932619198451825113,PAI-932619198451825113,INDIVIDUAL,2022-01-03,2022-01-03T02:46:32,202201,REGULAR,MARCA-4,CAT-19,RJ,SUDESTE,Rio de Janeiro,0,43.06,43.06,18.72,1. Faturado,1,1,App,2. Não Pagos,google-play,CUPOM-313,1,,3957266a637d9959088e31d6792653f6,22859007134
UN-6,PED-41201898606094612,SKU-5665616295157120897,PAI-5665616295157120897,INDIVIDUAL,2022-08-15,2022-08-15T14:03:06,202212,REGULAR,MARCA-20,CAT-7,SP,SUDESTE,Ribeirão Preto,0,71.21,71.21,7.92,1. Faturado,1,1,App,2. Não Pagos,google-play,CUPOM-313,,,b55599edd05da7d29f185c4a7d643aa2,88606094612
UN-6,PED-266952871016523469,SKU-4293093962388008304,PAI-3444206876290934458,COMBO,2022-02-02,2022-02-02T18:56:50,202202,REGULAR,MARCA-7,CAT-3,AL,NORDESTE,Maceió,0,14.33,14.33,14.4,1. Faturado,1,1,App,4. Brand Awareness,googleadwords_int,CUPOM-313,1,,952137752648b40d6957d49b7587cf01,11016523469
UN-6,PED-245386111711051781,SKU-5290392767491521337,PAI-5290392767491521337,individual,2022-05-05,2022-05-05T22:03:49,202206,MAES,MARCA-4,CAT-7,RS,SUL,Viamão,,38.09,38.09,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,,1,ff10ab571af86586a36a2b81a592ea51,41711051781
UN-0,PED-5727369066185998472,SKU-5510638941325901071,PAI-4915156377574901536,COMBO,2022-07-08,2022-07-08T22:03:14,202210,SEM INFO,MARCA-44,CAT-3,PR,SUL,Almirante Tamandaré,0,29.51,29.51,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,d13d5b8d23e2585cc67002d4acc76098,16185998472
UN-6,PED-6638760073153759311,SKU-4028503369388732485,PAI-4028503369388732485,INDIVIDUAL,2022-09-26,2022-09-26T21:49:32,202214,REGULAR,MARCA-30,CAT-13,RJ,SUDESTE,Belford Roxo,,,71.21,15.12,4. Cancelado,0,0,Site,4. Brand Awareness,google,CUPOM-313,,,a907ecff31a1d98ec41318c9065cf23e,83153759311
UN-9,PED-1789421614562785629,SKU-2777555693509705391,PAI-2777555693509705391,INDIVIDUAL,2022-07-13,2022-07-13T13:03:47,202209,REGULAR,MARCA-19,CAT-13,RS,SUL,Canoas,0,39.53,39.53,0,1. Faturado,1,1,Mktp GB,5. Outros,,CUPOM-313,1,,ba9ed0eb9f5b9c1e5712f6b2cddc1ef5,44562785629
UN-6,PED-3378659930906137366,SKU-7148732363996079877,PAI-7148732363996079877,INDIVIDUAL,2022-11-22,2022-11-22T16:38:48,202216,REGULAR,MARCA-9,CAT-25,SC,SUL,Paulo Lopes,0,34.42,34.42,23.04,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-433,1,,389ced95cb759401561967b47428d5eb,90906137366
UN-6,PED-6322121503004830748,SKU-6515256727512604109,PAI-6515256727512604109,INDIVIDUAL,2022-11-25,2022-11-25T12:21:05,202216,REGULAR,MARCA-0,CAT-13,SP,SUDESTE,São Paulo,0,55.31,55.31,2.21,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-126,1,,1fede8501c1bac089aa3ac192cff7099,53004830748
UN-6,PED-2601577802403154769,SKU-6439528212153140817,PAI-8977003996666912178,COMBO,2022-05-10,2022-05-10T19:09:33,202207,REGULAR,MARCA-7,CAT-3,SP,SUDESTE,Sorocaba,0,21.98,20.66,5.18,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-313,1,,15e5b2380eec7e967dee226c2d30437c,12403154769
UN-6,PED-3378659930906137366,SKU-1459295024159998375,PAI-1459295024159998375,INDIVIDUAL,2022-11-22,2022-11-22T16:38:48,202216,REGULAR,MARCA-9,CAT-16,SC,SUL,Paulo Lopes,0,0,0,1.19,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-433,1,,389ced95cb759401561967b47428d5eb,90906137366
UN-6,PED-6634506860500091857,SKU-2064146947043331324,PAI-2064146947043331324,INDIVIDUAL,2022-04-09,2022-04-09T18:49:53,202205,REGULAR,MARCA-4,CAT-13,PR,SUL,Maringá,0,47.93,43.13,0,1. Faturado,1,1,App,1. Pagos,af_banner,CUPOM-313,1,,2c6cf5aa4e56c787291ea27c6c1860f8,90500091857
UN-9,PED-4015018203474658902,SKU-7271641020467261851,PAI-7271641020467261851,INDIVIDUAL,2022-07-13,2022-07-13T17:05:27,202209,REGULAR,MARCA-19,CAT-13,RJ,SUDESTE,Niterói,,27.94,22.97,34.56,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,,,3f3adf199c0ddd227904b5d8193e1ef8,43474658902
UN-6,PED-6374465091194268988,SKU-5768350033474577138,PAI-5768350033474577138,INDIVIDUAL,2022-09-02,2022-09-02T22:48:11,202213,REGULAR,MARCA-9,CAT-7,RJ,SUDESTE,Valença,0,0,0,35.93,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,2b6a68d7cf6f76a76fa1a29489ea4882,91194268988
UN-6,PED-1661793838808311228,SKU-645372383446649968,PAI-645372383446649968,INDIVIDUAL,2022-10-01,2022-10-01T10:38:40,202214,REGULAR,MARCA-7,CAT-3,BA,NORDESTE,Camaçari,,29.01,29.01,16.28,1. Faturado,1,1,App,1. Pagos,facebook,CUPOM-126,,,ab1e7a0aeefdf46eb3901258223471b1,98808311228
UN-6,PED-7039243237490191228,SKU-3363667123875843832,PAI-3363667123875843832,INDIVIDUAL,2022-06-06,2022-06-06T14:55:37,202208,NAMORADOS,MARCA-29,CAT-16,PR,SUL,Luiziana,-10,0,0,28.73,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-313,1,,275cd2df0c15fd7114efee210719123f,77490191228
UN-0,PED-6387874850825672017,SKU-4548576347822708535,PAI-4548576347822708535,INDIVIDUAL,2022-08-09,2022-08-09T19:01:41,202211,SEM INFO,MARCA-17,CAT-13,PE,NORDESTE,Brejão,0,0,0,0,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-244,1,,60720926fe0447da4a71d16d3a3c2823,30825672017
UN-0,PED-8662302880737661538,SKU-430801697959854292,PAI-430801697959854292,INDIVIDUAL,2022-10-07,2022-10-07T07:56:17,202214,SEM INFO,MARCA-27,CAT-10,SP,SUDESTE,Paulínia,0,82.79,82.79,21.54,1. Faturado,1,1,Site,1. Pagos,facebook,CUPOM-244,1,,8c0a6404e08f157c6ec530b7df6d4f26,80737661538
UN-0,PED-842929482207201256,SKU-8695321051697465306,PAI-4600604747830847079,COMBO,2022-06-07,2022-06-07T20:30:54,202208,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,São Paulo,0,23.03,23.03,0,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-288,1,,fd5f158fe80ffdd5e5ea4fb1778070cc,22207201256
UN-6,PED-7516426988988503208,SKU-740741256216754898,PAI-740741256216754898,INDIVIDUAL,2022-11-25,2022-11-25T17:01:04,202216,REGULAR,MARCA-36,CAT-13,RJ,SUDESTE,Mangaratiba,0,65.45,65.45,28.08,1. Faturado,1,1,Site,1. Pagos,rakuten,CUPOM-424,1,,39b23f090907d380a72d999f083f4576,48988503208
UN-0,PED-6485892518950334169,SKU-2153006444209672930,PAI-2153006444209672930,INDIVIDUAL,2022-11-24,2022-11-24T09:13:53,202216,SEM INFO,MARCA-44,CAT-16,BA,NORDESTE,Salvador,0,0,0,0.01,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-150,1,,e6a33940bb7bee191143a7cb03287832,48950334169
UN-6,PED-4446501913639640830,SKU-2610947725537250698,PAI-2610947725537250698,individual,2022-06-23,2022-06-23T17:25:16,202209,REGULAR,MARCA-28,CAT-13,SP,SUDESTE,Campinas,0,19.37,19.37,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,d1c5e9a757d36f3977e5c736d169fb2a,83639640830
UN-0,PED-319472549873677612,SKU-1237270082096933396,PAI-2902896227754436276,COMBO,2022-04-03,2022-04-03T20:15:59,202205,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,Marília,0,33.4,33.4,8.35,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-135,1,,48999006d4db6f703437a1ed18596efe,99873677612
UN-0,PED-6264177007261238301,SKU-8838940026193851532,PAI-7764919193149635448,COMBO,2022-03-30,2022-03-30T01:25:49,202205,SEM INFO,MARCA-44,CAT-3,CE,NORDESTE,Fortaleza,0,31.62,31.62,7.9,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-135,1,,c79892ee2c7a70d9072f249fee683aaa,77261238301
UN-0,PED-3992433229614514822,SKU-8838940026193851532,PAI-7764919193149635448,COMBO,2022-06-03,2022-06-03T22:16:14,202208,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,São Paulo,0,31.62,31.62,7.9,1. Faturado,1,1,Site,2. Não Pagos,google,CUPOM-313,1,,77ccfa5d8c5472eb476661d7ce7be0e5,29614514822
UN-6,PED-6374465091194268988,SKU-570490061971806813,PAI-8628662758692324658,COMBO,2022-09-02,2022-09-02T22:48:11,202213,REGULAR,MARCA-9,CAT-7,RJ,SUDESTE,Valença,0,19.65,19.65,16.28,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,2b6a68d7cf6f76a76fa1a29489ea4882,91194268988
UN-6,PED-5963502384462393837,SKU-6774786872650809797,PAI-6774786872650809797,individual,2022-12-09,2022-12-09T20:15:24,202217,NATAL,MARCA-36,CAT-15,MG,SUDESTE,Juiz de Fora,0,26.25,26.25,4.64,1. Faturado,1,1,App,1. Pagos,rakuten,CUPOM-167,1,,ddf04b77f19038a03dae2a64cc652394,64462393837
UN-6,PED-8576260587356534510,SKU-6949678151624900277,PAI-6949678151624900277,INDIVIDUAL,2022-03-19,2022-03-19T07:44:58,202204,REGULAR,MARCA-6,CAT-13,RJ,SUDESTE,São Gonçalo,,28.01,28.01,28.08,1. Faturado,1,1,Site,5. Outros,,CUPOM-313,,1,593ca7985ad8504aff2c4d0f3605004e,37356534510
UN-0,PED-8504379334767546222,SKU-630483958390604380,PAI-630483958390604380,INDIVIDUAL,2022-11-06,2022-11-06T16:10:48,202216,SEM INFO,MARCA-47,CAT-3,ES,SUDESTE,Guaçuí,0,25.19,25.19,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-186,1,,93c8fe95e7e2a914062edfa679d8f32d,74767546222
UN-6,PED-6728890368922081637,SKU-8524982524925609273,PAI-8524982524925609273,individual,2022-07-17,2022-07-17T17:12:20,202210,REGULAR,MARCA-31,CAT-15,RN,NORDESTE,Natal,0,92.09,92.09,0,1. Faturado,1,1,Site,1. Pagos,facebook,CUPOM-205,1,,c1f7b10bb3bd0677599c6cb719152374,58922081637
UN-6,PED-1244802551367198980,SKU-3194600692144571005,PAI-3194600692144571005,INDIVIDUAL,2022-03-03,2022-03-03T09:13:39,202203,REGULAR,MARCA-4,CAT-16,SP,SUDESTE,Sorocaba,0,0,0,10.73,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-447,1,,8d0a0ccec7d10be870f115370efd8757,51367198980
UN-6,PED-5877530590984189677,SKU-3566971370145270224,PAI-3566971370145270224,INDIVIDUAL,2022-11-01,2022-11-01T21:06:08,202216,REGULAR,MARCA-4,CAT-13,BA,NORDESTE,Barreiras,,40.97,40.97,2.16,1. Faturado,1,1,App,2. Não Pagos,google-play,CUPOM-313,,1,b1e61ad976985d4de62bc65e91a65086,50984189677
UN-6,PED-1875999671587992130,SKU-876617313263182782,PAI-876617313263182782,INDIVIDUAL,2022-07-21,2022-07-21T23:07:47,202210,REGULAR,MARCA-20,CAT-7,PR,SUL,Foz do Iguaçu,,,46.01,11.52,4. Cancelado,0,0,Site,2. Não Pagos,google,CUPOM-447,,,202e5244728b4e44e97aedc9db4349b7,81587992130
UN-6,PED-5702576325827159682,SKU-7943490520749912157,PAI-8628662758692324658,COMBO,2022-09-14,2099-01-01T00:00:00,202213,REGULAR,MARCA-9,CAT-7,AL,NORDESTE,Arapiraca,0,34.07,29.37,20.96,1. Faturado,1,1,Site,1. Pagos,zanox,CUPOM-313,1,,1ec294a5c513b102aef78ca409339abb,25827159682
UN-0,PED-5669836779173239948,SKU-506269088108733536,PAI-506269088108733536,INDIVIDUAL,2022-01-30,2022-01-30T18:47:33,202202,SEM INFO,MARCA-49,CAT-13,SP,SUDESTE,Campinas,0,32.39,32.39,7.2,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,d1ab43592d7eae7c60c20a146bfc5d83,49173239948
UN-6,PED-1959672445229665709,SKU-1124487366488768858,PAI-1124487366488768858,individual,2022-03-21,2022-03-21T23:22:31,202204,REGULAR,MARCA-9,CAT-13,PR,SUL,Maringá,0,44,44,4.89,1. Faturado,1,1,App,2. Não Pagos,(direct),CUPOM-313,1,,9bc79949b64df2cf9fb6e17a51dad718,35229665709
UN-0,PED-1920679771112015330,SKU-8224512745220994428,PAI-59105543194966604,combo,2022-05-17,2022-05-17T19:27:20,202207,SEM INFO,MARCA-44,CAT-3,SP,SUDESTE,São Paulo,0,,24.19,6.05,4. Cancelado,0,0,Site,4. Brand Awareness,google,CUPOM-135,1,,c30e405e250dbfcb46d42793488ca132,41112015330
UN-9,PED-7224292013756537920,SKU-5355565619015938385,PAI-3552586674245159527,COMBO,2022-07-24,2022-07-24T20:08:25,202209,REGULAR,MARCA-19,CAT-13,RJ,SUDESTE,Rio de Janeiro,-10,21.29,19.4,12.93,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,35d79110c60e973f5ac796add339fc18,33756537920
UN-9,PED-8586657246093571613,SKU-7859536412160328158,PAI-7859536412160328158,INDIVIDUAL,2022-12-08,2022-12-08T09:03:36,202214,REGULAR,MARCA-19,CAT-13,SP,SUDESTE,São Paulo,-10,31.22,26.25,4.64,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-186,,,f4af30f24fdd3648e0f8ccfa22f357db,76093571613
UN-6,PED-2258526324335916844,SKU-8778757404130059319,PAI-8778757404130059319,INDIVIDUAL,2022-03-11,2022-03-11T17:36:51,202204,REGULAR,MARCA-36,CAT-13,MG,SUDESTE,Araxá,0,86.52,82.73,0,1. Faturado,1,1,App,3. CRM,app,CUPOM-64,1,,88232739b7ab4c04191c0e9c363510da,94335916844
UN-0,PED-6264177007261238301,SKU-707438703820907833,PAI-707438703820907833,INDIVIDUAL,2022-03-30,2022-03-30T01:25:49,202205,SEM INFO,MARCA-27,CAT-16,CE,NORDESTE,Fortaleza,0,0,0,1.8,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-135,1,,c79892ee2c7a70d9072f249fee683aaa,77261238301
UN-6,PED-8188187179750922340,SKU-1024486334019312220,PAI-1024486334019312220,INDIVIDUAL,2022-08-16,2022-08-16T11:46:29,202212,REGULAR,MARCA-20,CAT-15,SP,SUDESTE,São Paulo,0,195.77,195.77,92.02,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-313,1,,26cecbd41f12758e21f68f5b4799796b,59750922340
UN-6,PED-7128570827114808759,SKU-122884618369356533,PAI-122884618369356533,individual,2022-11-03,2022-11-03T20:12:21,202216,REGULAR,MARCA-7,CAT-3,MA,NORDESTE,São Luís,0,,18.65,10.08,4. Cancelado,0,0,App,1. Pagos,facebook,CUPOM-313,1,,39068e75d66673800298d30dae9d6287,57114808759
UN-6,PED-8737319261891422406,SKU-6013567206034635876,PAI-5168169254817800186,COMBO,2022-01-25,2022-01-25T22:10:01,202202,REGULAR,MARCA-4,CAT-7,SP,SUDESTE,São Paulo,0,34.49,34.49,8.64,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-36,1,,706df2f285b0b8f7d9a83d18554c3a2e,21891422406
UN-6,PED-7516426988988503208,SKU-3712024692990285182,PAI-3712024692990285182,INDIVIDUAL,2022-11-25,2022-11-25T17:01:04,202216,REGULAR,MARCA-24,CAT-9,RJ,SUDESTE,Mangaratiba,0,0,0,22.97,1. Faturado,1,1,Site,1. Pagos,rakuten,CUPOM-424,1,,39b23f090907d380a72d999f083f4576,48988503208
UN-0,PED-319472549873677612,SKU-5413647262138574841,PAI-5413647262138574841,INDIVIDUAL,2022-04-03,2099-01-01T00:00:00,202205,SEM INFO,MARCA-17,CAT-3,SP,SUDESTE,Marília,0,20.09,20.09,0,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-135,1,,48999006d4db6f703437a1ed18596efe,99873677612
UN-6,PED-245386111711051781,SKU-2730986940595472063,PAI-2730986940595472063,INDIVIDUAL,2022-05-05,2022-05-05T22:03:49,202206,MAES,MARCA-4,CAT-7,RS,SUL,Viamão,,0,0,27.29,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,,1,ff10ab571af86586a36a2b81a592ea51,41711051781
UN-6,PED-1816761403762483696,SKU-8698615434691812545,PAI-8698615434691812545,INDIVIDUAL,2022-01-19,2022-01-19T06:45:52,202201,REGULAR,MARCA-9,CAT-22,SP,SUDESTE,São Paulo,0,10.73,10.73,5.04,1. Faturado,1,1,App,3. CRM,Firebase,CUPOM-313,1,,f1751a8c2a57fd69a8d2a43c71b4ee1e,83762483696
UN-6,PED-3229598467549528537,SKU-6774852377135307011,PAI-6774852377135307011,INDIVIDUAL,2022-07-19,2022-07-19T15:46:05,202210,REGULAR,MARCA-25,CAT-16,SP,SUDESTE,Sorocaba,0,0.04,0,1.19,1. Faturado,1,1,App,1. Pagos,rakuten,CUPOM-401,1,,eb0bd05cbec6173e145bdc6ff16dca85,47549528537
UN-6,PED-2900611999636046098,SKU-4000030388802115570,PAI-3413715779825647049,COMBO,2022-07-07,2022-07-07T14:07:06,202210,REGULAR,MARCA-36,CAT-9,SP,SUDESTE,São Paulo,,,19.1,8.19,4. Cancelado,0,0,App,3. CRM,Firebase,CUPOM-272,,,22478ba3417c279bdd7ca290c986b2b3,29636046098
UN-9,PED-2480520230809948449,SKU-7859536412160328158,PAI-7859536412160328158,INDIVIDUAL,2022-01-08,2022-01-08T18:31:36,202201,REGULAR,MARCA-19,CAT-13,MG,SUDESTE,Nova Lima,,0,0,30.89,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,,,b9488099ee4538275083bb587b4c64c6,90809948449
UN-6,PED-8145630867300991530,SKU-1455470664835078057,PAI-1455470664835078057,INDIVIDUAL,2022-11-01,2022-11-01T20:00:00,202216,REGULAR,MARCA-9,CAT-16,TO,NORTE,Brasilândia do Tocantins,0,0,0,25.13,1. Faturado,1,1,App,1. Pagos,apps.facebook.com,CUPOM-313,1,,657a197f4681046c971748268248cbdf,67300991530
UN-6,PED-1520801110612838385,SKU-5763188371659863513,PAI-5763188371659863513,INDIVIDUAL,2022-01-06,2022-01-06T20:50:59,202201,REGULAR,MARCA-9,CAT-7,SP,SUDESTE,São Bernardo do Campo,0,,21.72,12.05,4. Cancelado,0,0,Site,2. Não Pagos,br.search.yahoo.com,CUPOM-313,1,,55bf18f8e2c6c37dd0ac8b9c2a1460fa,20612838385
UN-6,PED-1531934872216082053,SKU-5878761712149515561,PAI-5878761712149515561,INDIVIDUAL,2022-04-21,2022-04-21T23:51:15,202206,MAES,MARCA-9,CAT-2,CE,NORDESTE,Fortaleza,0,48.89,48.89,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,11edf0392077305b9172a9ff4ae6d0c1,62216082053
UN-0,PED-6757088435712695891,SKU-8044332217291777854,PAI-8044332217291777854,INDIVIDUAL,2022-08-31,2022-08-31T21:10:19,202213,SEM INFO,MARCA-23,CAT-13,PB,NORDESTE,João Pessoa,0,,13.36,4.63,4. Cancelado,0,0,Site,3. CRM,salesforce,CUPOM-381,1,,b145a37046c615c6685ed0b650b7fb80,45712695891
UN-0,PED-7693689967038660057,SKU-5251189123100940537,PAI-5251189123100940537,individual,2022-10-12,2022-10-12T20:35:34,202215,SEM INFO,MARCA-44,CAT-3,AM,NORTE,Manaus,0,34.42,34.42,5.18,1. Faturado,1,1,Site,3. CRM,salesforce,CUPOM-135,1,,af19d228728fb1bf2c584c77437cc374,17038660057
UN-6,PED-1892263489003999910,SKU-4741528183637243396,PAI-4741528183637243396,individual,2022-12-18,2099-01-01T00:00:00,202217,NATAL,MARCA-9,CAT-15,PR,SUL,União da Vitória,0,,68.33,14.33,4. Cancelado,0,0,App,1. Pagos,google,CUPOM-313,1,,80c12536778756d67341b528375af777,89003999910
UN-0,PED-5727369066185998472,SKU-4548576347822708535,PAI-4548576347822708535,individual,2022-07-08,2022-07-08T22:03:14,202210,SEM INFO,MARCA-17,CAT-13,PR,SUL,Almirante Tamandaré,0,0,0,0,1. Faturado,1,1,Site,4. Brand Awareness,google,CUPOM-313,1,,d13d5b8d23e2585cc67002d4acc76098,16185998472
UN-6,PED-1067974825541098039,SKU-261747282725307436,PAI-5586054649395156289,COMBO,2022-09-11,2022-09-11T12:10:29,202213,REGULAR,MARCA-4,CAT-25,RS,SUL,Canoas,0,24.52,24.52,0.61,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,1,,2e052cad4177132c4df64519db18837d,95541098039
UN-6,PED-3378659930906137366,SKU-371456747562491676,PAI-371456747562491676,INDIVIDUAL,2022-11-22,2022-11-22T16:38:48,202216,REGULAR,MARCA-9,CAT-3,SC,SUL,Paulo Lopes,0,43.13,43.13,0,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-433,1,,389ced95cb759401561967b47428d5eb,90906137366
UN-0,PED-1259761045313312076,SKU-1237270082096933396,PAI-2902896227754436276,COMBO,2022-07-25,2022-07-25T14:47:33,202211,SEM INFO,MARCA-44,CAT-3,MS,CENTRO OESTE,Ponta Porã,0,41.06,41.06,5.01,1. Faturado,1,1,Site,2. Não Pagos,NovoSite_EncontreEudora,CUPOM-135,1,,55c6aefbf8ca262f4ad91822b321a597,95313312076
UN-6,PED-9001168834309566106,SKU-4327713906894551493,PAI-4327713906894551493,INDIVIDUAL,2022-01-19,2022-01-19T21:41:38,202201,REGULAR,MARCA-30,CAT-15,RJ,SUDESTE,Pião,0,86.33,86.33,0,1. Faturado,1,1,Mktp Out,5. Outros,,CUPOM-313,1,,e1beecaebd3aaa66e187d779e5e15e08,14309566106
UN-6,PED-1742916055371593760,SKU-6278043226025009532,PAI-6278043226025009532,INDIVIDUAL,2022-02-14,2022-02-14T16:51:56,202203,REGULAR,MARCA-47,CAT-13,PE,NORDESTE,Jaboatão dos Guararapes,,,83.11,35.62,4. Cancelado,0,0,App,2. Não Pagos,(direct),CUPOM-272,,1,db75cc41e6b2b27f091d79baec972f90,95371593760
UN-6,PED-3378659930906137366,SKU-4363599168518331968,PAI-4363599168518331968,INDIVIDUAL,2022-11-22,2022-11-22T16:38:48,202216,REGULAR,MARCA-39,CAT-16,SC,SUL,Paulo Lopes,0,0,0,1.19,1. Faturado,1,1,App,3. CRM,salesforce,CUPOM-433,1,,389ced95cb759401561967b47428d5eb,90906137366
UN-6,PED-99310339645294870,SKU-9114434577369394867,PAI-9114434577369394867,INDIVIDUAL,2022-01-15,2022-01-15T22:42:03,202201,REGULAR,MARCA-30,CAT-13,SP,SUDESTE,São José dos Campos,0,47.45,0,43.2,1. Faturado,1,1,Site,4. Brand Awareness,Globo,CUPOM-313,1,,452d0a496ef44534e1706ed7f04edba6,29645294870
UN-9,PED-4161064451819168109,SKU-1214962304388382945,PAI-2667163211537729912,COMBO,2022-08-25,2022-08-25T21:46:43,202210,REGULAR,MARCA-19,CAT-13,RJ,SUDESTE,Rio de Janeiro,0,12.95,12.95,17.94,1. Faturado,1,1,Site,5. Outros,,CUPOM-494,1,,61b00fe51ce482ed8cec9b20f411e556,51819168109
UN-0,PED-6849321479035080425,SKU-7949074192697757662,PAI-798686688659780699,COMBO,2022-01-28,2022-01-28T21:25:54,202202,SEM INFO,MARCA-46,CAT-22,SP,SUDESTE,São Paulo,0,11.64,10.94,9.89,1. Faturado,1,1,Site,1. Pagos,google,CUPOM-313,1,,99c923df2b9d2788ace20a178b84b28c,99035080425
UN-6,PED-5714645184593015349,SKU-117392064430788130,PAI-117392064430788130,INDIVIDUAL,2022-04-16,2022-04-16T19:03:38,202205,REGULAR,MARCA-30,CAT-15,SP,SUDESTE,Carapicuíba,0,107.93,107.93,16.49,1. Faturado,1,1,App,1. Pagos,google,CUPOM-425,1,,a2fe6e14c53aeb9dbe93332ca83b201b,64593015349
UN-6,PED-4566411148071095670,SKU-5005665544412518686,PAI-5005665544412518686,INDIVIDUAL,2022-01-05,2022-01-05T19:02:54,202201,REGULAR,MARCA-28,CAT-13,AL,NORDESTE,Maceió,,53.93,53.93,0,1. Faturado,1,1,App,1. Pagos,facebook,CUPOM-313,,,584f53f658146de1226703cfb5490bd5,68071095670
